106434	1
103175	2
109474	1
102779	1
104328	3
101243	2
103213	1
107075	1
104688	2
100918	1
103203	3
100321	2
106029	1
108338	2
109073	2
100929	1
108189	2
101028	1
106439	1
108321	1
108099	2
105204	3
107822	3
104292	2
105850	1
105436	2
106265	3
106930	1
104719	1
106075	1
109946	3
106345	3
109355	3
103605	1
104859	3
103806	1
102606	1
107405	3
100125	3
104503	1
106126	2
104193	1
107158	1
108884	2
107622	2
104437	2
100925	1
103978	1
103224	1
109726	1
101407	3
107479	3
109955	3
107166	3
106401	3
107738	2
109347	2
104722	1
109861	3
109567	3
104739	2
104973	2
102229	3
108249	3
106228	1
105864	2
109929	1
103623	1
103545	1
100147	2
107831	2
104022	3
106608	2
104018	3
108743	1
102262	3
100783	3
100711	2
101822	2
105953	1
102152	3
106656	1
107401	1
104417	1
105157	3
105116	1
102178	1
104653	2
106887	2
102910	1
102867	1
102093	3
105494	1
101619	2
109505	3
108812	1
108515	2
108982	3
106410	3
107968	3
108188	1
102968	2
108855	1
107384	1
102373	3
108797	1
109410	2
103006	1
102291	3
109046	1
104441	3
100222	3
102301	2
100893	2
109504	1
104717	2
109086	1
104196	2
107047	1
105693	1
108683	1
109093	1
105737	3
101600	2
106533	3
108597	2
109774	3
106671	2
105783	2
100443	1
101762	3
106082	1
102994	3
107740	2
109870	3
103416	2
100472	1
102572	2
108436	1
101876	1
106829	2
100534	2
109400	1
109612	2
108222	1
109602	3
107247	2
104046	2
100323	3
106560	3
101442	2
104166	1
109573	1
102703	1
109087	2
104663	3
100410	1
108659	3
100759	1
108437	2
109942	2
102953	3
104847	1
109564	1
109095	1
102332	1
102345	2
109297	2
106021	1
107654	3
105035	1
103958	1
107160	1
102296	1
103732	1
105705	1
104600	1
102873	1
105786	3
109146	3
102256	3
100496	1
107792	3
105417	3
100186	1
108902	2
108690	1
105369	1
109115	2
100645	3
101276	1
100917	3
105724	2
104923	1
104606	3
102371	3
106782	2
104469	1
103424	1
104074	1
101550	2
108165	1
104019	3
105331	1
108790	2
107119	3
103103	1
106076	3
105196	2
105183	1
103397	3
108355	1
109236	2
100384	3
103093	3
107899	2
103974	2
103833	1
109241	1
103153	1
106892	1
109737	2
103977	1
107769	2
105545	1
100009	2
101168	1
104497	1
105406	1
103554	2
102777	3
105874	1
105988	3
101157	1
106086	3
105191	3
107855	1
106000	2
104113	2
105360	2
105002	2
108533	3
109544	1
103202	2
109593	3
100031	2
106462	3
101697	2
101648	1
105843	3
100161	3
103126	3
109368	2
101039	2
101398	1
108875	2
103494	2
102316	1
100746	1
104862	3
103251	2
106088	2
107959	2
100630	3
101851	1
108358	2
104615	1
103135	1
102743	1
107828	3
101424	3
103230	2
100077	2
108455	1
105160	3
102055	1
103842	3
109624	2
100281	2
106412	1
105324	3
103804	3
108916	3
104928	1
109365	3
101098	1
109922	1
100365	1
101695	3
102930	2
101506	2
102786	1
108353	1
108325	3
101777	2
106466	3
103578	3
107429	2
103498	3
106290	3
101005	1
103067	2
107965	2
108820	2
103158	2
108586	3
102665	3
104708	2
109727	2
107230	1
104450	3
103222	2
100947	2
108794	2
103246	1
101296	2
103894	2
104521	2
101678	3
105097	3
103993	1
105534	3
100152	3
104146	1
106557	1
101559	3
101183	1
109098	2
107927	2
102931	1
108370	3
100892	2
105530	1
105057	2
104578	3
106539	3
100824	1
100782	1
102028	2
107930	1
109629	2
103733	3
100899	3
104382	3
100938	1
102579	1
101568	3
100576	1
107872	2
102495	1
100300	3
106972	1
104623	3
108652	1
108962	3
105282	3
104362	1
107220	1
106472	3
106493	1
103249	3
104373	3
104714	1
106599	3
107043	3
103672	1
106638	1
107461	3
102384	2
105040	1
104920	3
107638	2
105005	1
102532	1
105045	1
104472	2
107382	1
104846	1
100511	2
102039	2
105433	1
104268	3
107570	1
105912	1
100131	2
105200	2
108419	3
101361	1
103448	2
103029	1
103734	1
106419	3
101233	1
101898	3
101724	1
101567	1
103325	1
103567	1
101468	2
108617	1
109040	1
104190	1
107812	1
106464	2
103835	2
108173	3
108732	1
100099	2
106694	1
109061	3
103794	1
103312	2
103196	2
109637	3
109514	3
109291	1
101856	3
109991	3
109360	1
101599	1
106179	3
101062	3
109648	3
102047	3
104858	2
103493	3
107664	1
100517	2
105523	2
107900	2
101274	3
103017	1
100698	3
106010	3
103115	2
100471	3
101902	3
108730	3
107963	1
109176	3
106153	2
109775	3
107948	1
106426	3
105573	1
103380	1
102079	1
101457	1
101533	2
102862	1
100774	3
107901	3
106776	1
106056	3
109380	1
101978	1
109980	1
104523	1
106398	1
109702	3
101614	3
101546	3
109120	2
104755	3
109703	1
102294	1
104972	2
101122	3
100051	1
106604	1
109855	3
102600	1
109996	1
109209	2
104966	2
109627	3
109305	3
102533	2
102221	2
105313	3
101116	1
102866	3
101395	1
106403	3
101988	1
108234	2
107674	1
100364	2
104130	2
101344	1
104122	1
103359	3
103818	3
100695	3
104351	3
107720	1
107045	3
105940	1
108444	3
100660	3
105063	1
102302	2
103728	2
105169	3
103618	3
101655	2
108000	1
103575	3
107520	3
104823	3
100346	1
102103	1
104211	1
108283	3
100881	1
107845	1
107116	2
106231	1
106361	3
104264	1
104233	2
107488	1
107218	3
105944	3
106710	2
103990	3
108539	1
105247	1
103878	3
103260	1
106873	2
107776	3
100417	1
100773	1
108863	1
100962	1
107178	1
103485	1
102649	1
104349	1
107608	1
102673	3
103110	3
109151	1
104673	2
100042	3
107825	1
107852	1
101738	2
107517	2
109701	1
107870	1
103095	1
104520	1
104930	3
108954	1
100255	3
108373	1
104702	1
109876	3
107521	2
104993	1
106425	3
104838	1
102375	1
109683	3
105182	3
102107	2
106968	3
108307	3
106005	1
101974	3
104344	1
103097	2
102761	1
100964	2
100488	1
109193	3
101666	2
108561	2
103464	3
106146	1
104360	1
104618	3
102611	1
104397	1
100114	1
103075	1
100878	1
107096	3
104929	3
101427	1
109490	3
106682	2
103308	1
107565	3
104515	1
103888	1
109898	1
103756	1
100223	2
104103	2
100703	2
105718	3
109222	1
107391	2
102742	3
104683	1
109518	2
108147	1
107438	1
108461	1
108519	2
106218	3
103617	1
106199	1
103001	2
107383	3
103431	3
109503	3
105648	1
104288	2
101908	1
103079	1
108639	2
101438	3
103503	2
101893	3
105576	3
100869	1
107597	1
100473	3
101625	3
101036	1
109577	3
107889	1
103400	2
103869	2
106277	3
101840	1
104834	1
108563	2
109513	1
100671	1
101237	3
107261	3
101176	2
109660	3
109043	2
106484	2
100204	2
106944	3
106276	1
103088	1
108428	1
108223	2
105960	3
106470	2
108368	1
100831	3
101482	2
103530	2
100916	2
100155	3
109030	3
107413	2
104788	2
102886	3
109994	1
109252	1
103123	1
107053	3
106035	1
109413	1
102324	3
108315	3
107458	1
100665	2
109909	1
101915	2
106253	2
107287	2
101563	2
109494	3
104999	1
107631	3
109333	3
107295	3
109404	2
109391	3
103717	2
106424	1
107650	1
109563	3
105985	1
108946	3
108195	3
102304	1
100642	2
102817	1
100307	3
107866	1
100092	2
105300	2
108209	1
108414	2
104060	2
101790	1
103313	2
105205	1
103242	1
105131	3
107272	2
106255	3
106937	2
104554	1
107233	2
108842	2
109992	2
106451	2
107437	1
101118	1
101826	1
100453	1
104216	2
100027	2
105489	2
104563	3
104192	2
107117	1
100571	2
103025	3
105344	2
102590	1
100835	2
108927	2
103808	1
105880	3
106517	1
101213	1
108127	2
103513	1
108958	1
104991	2
105921	2
107267	1
103867	3
102526	1
106354	3
107921	2
100679	3
100579	2
108488	1
106206	2
108269	1
109620	3
100521	2
101824	2
101657	1
102844	2
100080	1
108915	3
106983	3
107619	2
105107	2
108755	1
102275	1
107743	2
106856	1
108279	1
104127	1
100635	1
106524	1
106108	2
104327	3
101756	1
101210	1
109935	1
107040	2
107714	1
105592	1
106925	2
107819	3
104765	1
107811	2
102037	3
103284	2
102064	2
101719	3
105514	3
105777	1
104960	1
102215	2
103792	2
105438	3
103459	1
109805	3
107064	1
106024	1
109669	3
105906	3
109174	2
101647	3
105366	2
100392	2
108929	1
104320	3
102017	3
104412	2
102741	1
101203	1
106460	2
108785	1
109975	3
109403	2
102363	1
103323	2
103743	3
104142	1
107168	3
109316	1
107536	3
108864	3
103634	2
103569	2
108201	1
107966	2
105076	1
107790	1
102307	3
107835	2
102621	1
100165	2
100184	1
101012	1
105362	2
105416	2
102340	1
102493	2
107459	2
100663	1
101755	1
102125	3
104711	1
105539	2
102796	3
105877	1
100344	1
102569	2
104165	3
101672	2
104733	2
108479	2
100958	1
104236	1
109713	1
105686	3
101273	1
104672	3
107736	3
101439	2
100348	3
104908	1
106867	3
108443	3
106736	1
102490	2
103870	1
101849	3
101266	2
106644	1
108080	3
100590	2
105796	2
105044	1
106541	2
100639	1
102446	3
107185	1
109770	3
102678	2
103710	2
101758	1
108252	3
108633	1
100397	2
103837	3
105792	3
100750	2
108319	2
106838	1
105253	2
105445	3
106913	2
104271	3
109511	3
104367	2
100758	3
106210	1
108096	1
106587	1
108627	1
102806	1
104693	2
106556	2
100004	1
102464	2
101963	3
105363	3
108246	3
107073	3
104318	1
108653	1
100520	3
104484	2
102225	2
106991	1
104077	1
103060	3
108748	2
102926	1
101736	3
103511	2
106249	2
106754	3
106901	2
109802	1
104462	1
108008	3
109440	1
107951	1
109736	1
106607	2
109978	1
103654	2
107759	3
104884	2
101160	3
102540	2
104017	1
107462	3
107019	1
105202	1
108897	2
109592	3
100299	1
108467	1
108318	2
106394	3
102514	1
108257	2
100628	3
106380	1
105495	3
106908	3
106777	2
101930	2
107252	3
108392	3
109473	3
108470	1
101170	3
103901	1
108138	3
109838	3
106106	1
108852	2
109916	1
104880	1
105175	1
105031	1
107303	3
102825	3
108281	3
101982	3
106775	1
100763	2
101504	3
107387	2
101418	2
104665	1
104933	1
106223	2
105872	1
101444	2
102960	1
107817	1
105742	1
103331	1
109149	2
104706	1
105657	3
107941	2
109426	2
107023	2
106526	1
101040	3
105644	2
107317	3
108430	3
107643	2
109182	1
104404	1
109500	1
102583	1
103008	1
105883	1
109543	1
105133	1
109381	2
108899	2
108826	2
109893	3
106040	1
102241	1
107618	3
102117	1
106530	3
102321	1
104308	2
104565	3
109431	3
107925	1
102029	1
107800	1
109083	1
103096	3
104485	3
101899	3
109144	1
103164	1
106737	1
100326	2
107830	3
102473	1
101327	2
102281	1
102874	1
107074	1
103114	3
109158	3
105882	2
109655	1
108643	1
102020	1
101113	2
100531	3
105827	2
106659	3
104539	2
104786	3
104864	1
103092	2
106480	1
105860	2
106696	1
104590	2
106948	2
101246	2
103827	2
100261	1
106221	1
104857	1
104684	2
106799	2
103935	2
103271	3
108090	1
106738	1
101173	3
108572	3
103463	3
100093	2
105383	2
107288	1
100902	1
109672	1
107029	3
105008	1
106475	3
107649	1
109806	2
100492	2
105761	3
108610	2
109958	2
102224	3
101828	2
105266	2
109941	3
106800	2
104901	1
102534	1
104480	3
104956	3
100813	3
100683	1
108772	2
108816	1
105074	2
108117	3
109407	1
109336	1
101868	2
102989	3
107518	2
108290	3
107804	1
109523	1
104609	2
106257	1
108845	3
104259	3
104816	2
108821	3
103307	1
105658	2
101962	2
103057	2
107339	3
106768	3
109936	1
108306	1
105358	3
104936	1
105651	2
107895	1
108551	2
105791	3
101254	3
107089	2
102710	3
109751	1
109793	1
104314	1
106980	3
104845	2
108073	1
107021	2
105627	3
104205	3
108876	3
102410	2
104627	1
105410	1
106964	3
108530	1
107964	2
100625	1
109868	2
100535	1
101141	1
102315	2
108051	2
103221	3
104330	3
105225	3
103212	2
108841	3
109760	3
107223	2
109828	1
101888	1
107368	3
105580	2
108132	1
101215	3
107316	1
105931	1
101639	1
104300	2
109519	2
103907	1
100736	3
100230	3
101250	2
107403	1
101493	1
103210	1
100897	3
101369	1
103280	3
107100	2
107236	2
105139	1
106967	3
109306	1
100133	2
108280	1
108917	1
107350	1
102207	1
104108	2
102368	1
101346	3
108465	2
108457	3
104890	3
100729	1
105945	1
105760	1
106992	1
109778	1
101419	1
103789	1
107129	1
101861	1
107444	1
105162	3
101509	1
105616	1
107297	3
109313	3
101297	1
104974	2
109910	3
101708	3
104483	2
102624	2
101447	1
105810	3
102506	3
108247	1
105797	3
104431	2
100945	3
101041	3
109277	2
107422	1
102667	1
106250	1
108549	3
108050	2
103402	1
102783	3
105895	1
105862	2
101409	3
109178	1
107522	1
106858	1
105322	1
101754	2
104346	1
108663	2
106837	2
101358	3
100380	1
102503	1
106260	2
104041	2
103121	1
103455	2
101706	3
106847	2
108832	2
107861	1
100011	2
100194	1
107903	2
103942	3
104502	3
103326	3
103600	3
104385	2
104465	1
101052	1
109976	1
109167	1
107584	2
107730	2
103130	1
106254	2
109247	1
101909	1
105993	3
109824	2
103490	1
105483	3
106093	3
107491	1
104217	1
101821	2
104425	1
100341	3
100891	1
100265	1
104645	2
107641	3
103646	2
105051	1
101967	1
108511	2
104448	2
103785	1
101623	1
109995	1
104468	2
102226	3
103428	1
109707	1
100885	1
104713	2
109163	3
107807	3
101150	1
101901	3
103468	1
107750	3
106183	2
100922	2
107502	1
100717	3
103584	1
109466	1
101304	1
101620	3
109077	1
108896	2
100191	1
105401	1
102709	1
108225	2
108260	1
103921	2
100655	2
107580	2
105066	3
101053	3
106266	2
108151	2
109932	3
101661	1
103713	2
102433	2
102118	2
107035	1
107318	2
108192	1
103897	1
102906	2
100434	3
106213	1
104377	3
102431	3
105184	1
107840	3
102753	1
104413	3
104286	1
107011	1
102677	3
103581	1
100339	2
108453	1
105106	3
108522	2
106039	1
100293	2
100857	2
106503	3
103865	2
100784	3
105216	1
100141	3
106155	3
100096	2
109382	3
102030	1
101455	2
101783	3
108616	2
102582	3
100615	1
103843	1
104232	1
105378	2
103309	3
106724	1
105452	3
106634	2
105003	2
109801	2
100595	1
105306	1
108605	2
105180	1
101375	1
109687	1
106344	1
105628	3
103183	2
102864	1
107198	1
101528	2
106986	2
100948	1
108721	3
101576	1
100006	1
104749	2
103084	3
107979	1
106665	1
100302	1
104222	1
101825	3
109919	2
108967	2
102882	1
102412	3
108985	2
101334	2
100252	1
106562	2
104451	3
103433	1
107193	3
106866	2
109685	1
104194	1
107183	1
107543	3
107063	1
100963	1
100626	2
104550	2
100638	3
106733	2
101491	2
108872	3
107698	3
101774	2
106081	1
102991	3
100680	1
103423	3
102700	2
103914	1
108312	2
109548	1
104460	3
106073	3
109047	2
109945	3
103817	1
109907	2
106664	1
108526	2
100272	1
105197	3
103041	1
100043	3
102248	1
104849	1
103847	2
101573	3
103664	1
101766	2
102699	1
100332	1
104796	3
109848	1
101688	1
102708	1
109960	2
100713	2
103262	2
103662	3
100324	1
104958	2
104440	1
105845	2
103509	1
103142	2
102318	1
106411	2
104561	1
102264	3
106382	1
106602	2
109809	1
103948	1
108912	1
105650	2
100932	3
104919	1
109492	2
102963	1
109652	2
107697	2
101193	1
100220	1
108657	2
100724	1
108172	1
106353	1
107283	2
109851	2
101164	3
104220	3
107803	3
109534	1
104822	3
103040	1
105449	1
101793	1
101186	2
109645	2
104209	1
102633	1
103940	3
100614	1
102216	2
104937	2
107400	2
105118	2
108429	3
103684	3
105952	2
101159	2
108233	3
109422	1
100407	1
100715	3
100780	3
106023	2
101257	1
101604	2
109171	2
100686	3
103626	1
103099	3
105794	2
104200	3
108939	1
107621	1
102772	2
100621	1
106427	1
106683	1
108749	1
109754	2
105460	3
105004	1
101396	2
107442	1
108827	3
107451	3
102775	3
106940	1
109790	1
106112	2
101138	2
102024	2
109599	2
105178	2
104595	3
107211	2
103841	3
106896	1
101597	1
101413	3
107098	3
107308	1
107857	2
103704	1
105117	3
107742	2
101950	1
105350	2
100313	2
109550	3
105165	1
101527	2
108022	2
109949	3
109124	1
101936	1
107943	2
109148	2
106552	2
101075	1
101216	1
100943	2
108088	2
101204	1
105898	1
102331	2
109130	2
108418	3
106729	2
107357	3
106924	3
105830	3
100669	2
108273	2
109122	1
109549	2
100347	2
102113	1
109408	2
108033	3
103606	1
108810	1
104826	2
106437	1
107636	3
105866	3
102908	2
101624	2
101913	3
100647	1
100290	1
102346	2
101646	3
105983	2
102414	2
106744	2
104995	3
105955	1
104031	3
106498	2
108334	2
101267	1
101131	1
109273	1
103043	2
106293	1
102099	2
101351	2
100190	2
105080	3
108323	1
107569	2
101892	1
103261	2
101384	1
103631	3
106366	1
102634	1
104636	1
107733	2
101123	1
103111	1
106246	1
105554	2
107374	2
101590	3
109969	1
102411	2
103417	1
105878	1
105332	3
108375	3
108622	3
100692	2
102239	2
106370	1
106059	1
107912	3
103283	3
100208	1
105708	1
103502	2
105689	2
104442	1
105340	1
106236	1
100809	3
105635	3
104364	2
102348	3
108130	2
103911	1
101473	2
102110	1
102459	2
100888	3
102137	2
105408	3
109588	2
104100	3
102568	1
108931	1
109871	2
100065	1
101475	3
106673	1
108909	1
104968	1
106319	3
109117	1
102604	1
108082	1
106037	3
102087	1
101448	3
104072	3
100201	1
107644	3
103778	2
103928	1
108756	2
108442	1
101248	1
103065	1
104710	2
108969	2
102851	3
109984	2
109295	1
105681	3
100605	1
104557	3
103373	2
101437	3
103387	1
105548	2
100879	2
109771	1
103722	2
106387	1
103880	3
103000	1
100557	2
107465	2
103721	1
107334	3
104573	1
104473	1
100875	3
103474	2
107611	2
104867	1
103757	2
107093	2
103762	2
103988	2
104304	1
101088	3
101430	1
107135	3
100726	2
100819	1
104325	3
103207	1
101836	2
103553	3
107745	3
107538	1
107296	2
107188	2
108658	1
106600	1
102112	1
100277	2
103834	2
100839	3
101032	1
102370	2
103896	3
104334	2
103004	1
105231	2
103955	1
108045	1
104698	3
105145	1
108993	1
108432	1
104743	2
105536	1
103528	2
102482	1
109091	2
108996	1
108243	2
103764	1
101964	2
101548	3
108567	2
103495	1
108477	2
108800	3
108411	2
109878	3
102488	3
102807	1
106079	1
108634	3
109636	2
104421	1
100825	2
106863	1
103350	1
109547	1
103399	3
102122	2
106676	3
105260	1
101466	2
106327	2
103439	1
109568	1
108731	3
100781	2
105676	3
102409	1
105881	1
103148	2
107575	2
106170	1
105802	3
106881	2
108614	2
104449	1
105639	3
101795	3
105328	1
100023	2
